company_id,event_date,event_type,detail,source,source_url
minicor,2026-03-06,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/minicor
miniloop,2021-07-02,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/miniloop
minimal-ai,2025-08-13,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/minimal-ai
miniswap,2025-10-20,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/miniswap
minro,2025-11-06,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/minro
mintlify,2022-01-10,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/mintlify
minusx,2024-07-26,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/minusx
miracle,2023-02-21,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/miracle
mireye,2026-06-14,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/mireye
miru-ml,2024-07-27,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/miru-ml
miso-labs,2026-05-30,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/miso-labs
misprint,2025-01-18,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/misprint
mistle,2022-06-06,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/mistle
mito-health,2024-07-16,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/mito-health
mixr,2021-11-18,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/mixr
mixy,2025-09-18,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/mixy
miyagi-labs,2025-02-18,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/miyagi-labs
mlop,2025-05-09,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/mlop
mobileboost,2021-08-13,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/mobileboost
moby-analytics,2025-05-13,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/moby-analytics
mocha,2023-07-31,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/mocha
mocha,2022-01-24,funding,"Form D filed ($13,399,972 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1900549/000190054922000001/primary_doc.xml
mochacare,2026-02-21,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/mochacare
mochatrade,2026-04-02,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/mochatrade
mod-ai,2025-09-29,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/mod-ai
moda,2026-01-22,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/moda
model-ml,2023-11-20,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/model-ml
modelence,2025-07-17,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/modelence
modelence,2025-06-06,funding,"Form D filed ($550,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2071552/000207155225000001/primary_doc.xml
modelence,2025-09-26,funding,"Form D filed ($3,850,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2071552/000207155225000004/primary_doc.xml
modelence,2025-09-26,funding,"Form D filed ($3,850,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2071552/000207155225000005/primary_doc.xml
modern,2026-04-11,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/modern
modernloop,2021-03-19,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/modernloop
modulari-t,2023-01-31,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/modulari-t
modus,2024-08-13,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/modus
mogara,2023-01-24,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/mogara
moichor,2021-01-15,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/moichor
moichor,2021-05-04,funding,"Form D filed ($5,044,998 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1859727/000185972721000001/primary_doc.xml
moichor,2023-02-14,funding,"Form D filed ($6,223,088 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1859727/000185972723000001/primary_doc.xml
molagri,2026-06-29,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/molagri
momentic,2023-11-19,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/momentic
momentic,2026-01-27,funding,"Form D filed ($18,609,221 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2104831/000210483126000001/primary_doc.xml
momento,2022-03-25,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/momento
momo-medical,2021-08-17,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/momo-medical
monarcha,2025-07-22,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/monarcha
moneco,2022-07-05,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/moneco
monet,2021-06-25,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/monet
monet,2024-03-22,funding,"Form D filed ($1,211,066 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2016583/000201658324000001/primary_doc.xml
monet,2024-03-25,funding,"Form D filed ($125,000 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2016583/000201658324000002/primary_doc.xml
monet,2024-03-25,funding,"Form D filed ($373,930 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2016583/000201658324000003/primary_doc.xml
monet,2024-03-25,funding,"Form D filed ($810,500 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/2016583/000201658324000004/primary_doc.xml
mono,2021-02-01,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/mono
mono-2,2022-01-12,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/mono-2
monte,2025-07-31,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/monte
monterey-ai,2022-06-29,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/monterey-ai
monto,2021-07-15,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/monto
monumint,2023-11-10,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/monumint
moonrepo,2023-02-08,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/moonrepo
moonset-health,2024-11-17,yc_listed,Listed in YC directory (Fall 2024),yc,https://www.ycombinator.com/companies/moonset-health
moonshine,2024-10-21,yc_listed,Listed in YC directory (Fall 2024),yc,https://www.ycombinator.com/companies/moonshine
moonshot-brands,2021-01-24,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/moonshot-brands
moonvalley,2021-03-03,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/moonvalley
moots,2022-02-14,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/moots
morada-uno,2021-03-02,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/morada-uno
moreta,2024-08-22,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/moreta
morf-health,2022-06-30,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/morf-health
moritz,2026-01-09,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/moritz
morph,2023-06-14,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/morph
morphik,2025-04-21,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/morphik
morphoai,2025-05-08,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/morphoai
mosaic-2,2025-02-27,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/mosaic-2
mosaicvoice,2022-02-14,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/mosaicvoice
moss,2025-10-27,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/moss
motives,2025-07-11,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/motives
mount,2026-04-07,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/mount
mousecat,2026-01-22,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/mousecat
movedot,2025-10-02,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/movedot
moving-parts,2021-07-15,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/moving-parts
movinglake,2022-07-14,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/movinglake
movley,2023-06-16,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/movley
moxion-power-co,2024-06-23,layoff,Laid off a third of its workforce,hn,https://news.ycombinator.com/item?id=40765180
moxion-power-co,2024-07-23,shutdown,Furloughed staff; shutdown announced as likely,hn,https://news.ycombinator.com/item?id=41104796
moxion-power-co,2021-03-02,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/moxion-power-co
moxion-power-co,2021-05-24,funding,"Form D filed ($11,989,999 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1863715/000186371521000001/primary_doc.xml
moxion-power-co,2023-06-30,funding,"Form D filed ($10,999,982 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1863715/000186371523000001/primary_doc.xml
moxion-power-co,2022-10-17,funding,"Form D filed ($89,765,393 sold)",sec_edgar,https://www.sec.gov/Archives/edgar/data/1863715/000186371522000001/primary_doc.xml
mspilot,2023-03-31,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/mspilot
muffin-data,2023-02-22,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/muffin-data
mulligan,2022-11-30,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/mulligan
multifactor,2025-09-19,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/multifactor
mundo-ai,2025-02-18,yc_listed,Listed in YC directory (Winter 2025),yc,https://www.ycombinator.com/companies/mundo-ai
munify,2025-08-22,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/munify
munily,2021-12-17,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/munily
mutable-ai,2022-02-24,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/mutable-ai
my-nextderma,2021-03-03,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/my-nextderma
myria,2022-03-20,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/myria
mysivi,2021-12-08,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/mysivi
mystic,2021-02-25,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/mystic
mythia,2021-03-24,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/mythia
naive,2025-05-16,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/naive
namecard-ai,2022-08-03,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/namecard-ai
nango,2022-11-25,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/nango
nano-technologies,2021-03-02,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/nano-technologies
nanocorp,2024-01-05,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/nanocorp
nanograb,2023-07-06,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/nanograb
nao-labs,2025-04-18,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/nao-labs
napkin-math,2026-04-09,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/napkin-math
nara,2022-01-12,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/nara
narrative,2023-03-14,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/narrative
nasdisc,2021-08-04,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/nasdisc
nash,2021-06-30,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/nash
nash-2,2022-03-25,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/nash-2
nautilus,2025-08-20,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/nautilus
navattic,2021-02-25,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/navattic
navier-ai,2024-02-21,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/navier-ai
ncompass-technologies,2024-02-18,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/ncompass-technologies
ndea-com,2026-03-05,yc_listed,Listed in YC directory (Winter 2026),yc,https://www.ycombinator.com/companies/ndea-com
nearwave,2022-03-10,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/nearwave
nebula-security,2026-07-02,yc_listed,Listed in YC directory (Summer 2026),yc,https://www.ycombinator.com/companies/nebula-security
nectar,2023-07-07,yc_listed,Listed in YC directory (Summer 2023),yc,https://www.ycombinator.com/companies/nectar
neodocs,2021-08-11,yc_listed,Listed in YC directory (Summer 2021),yc,https://www.ycombinator.com/companies/neodocs
neoncoral,2025-05-27,yc_listed,Listed in YC directory (Spring 2025),yc,https://www.ycombinator.com/companies/neoncoral
neosync,2022-06-27,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/neosync
neptyne,2023-02-02,yc_listed,Listed in YC directory (Winter 2023),yc,https://www.ycombinator.com/companies/neptyne
nerviom,2025-09-06,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/nerviom
nessie,2025-11-05,yc_listed,Listed in YC directory (Fall 2025),yc,https://www.ycombinator.com/companies/nessie
nest-genomics,2022-03-25,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/nest-genomics
netmaker,2021-12-16,yc_listed,Listed in YC directory (Winter 2022),yc,https://www.ycombinator.com/companies/netmaker
netter,2026-05-06,yc_listed,Listed in YC directory (Spring 2026),yc,https://www.ycombinator.com/companies/netter
networkocean,2024-08-05,yc_listed,Listed in YC directory (Summer 2024),yc,https://www.ycombinator.com/companies/networkocean
neverland,2021-02-26,yc_listed,Listed in YC directory (Winter 2021),yc,https://www.ycombinator.com/companies/neverland
newscatcher,2022-08-05,yc_listed,Listed in YC directory (Summer 2022),yc,https://www.ycombinator.com/companies/newscatcher
newton,2024-01-02,yc_listed,Listed in YC directory (Winter 2024),yc,https://www.ycombinator.com/companies/newton
nexa-labs,2025-08-12,yc_listed,Listed in YC directory (Summer 2025),yc,https://www.ycombinator.com/companies/nexa-labs
